Source,picture,Catalog#,Lizard_ID,Species,Sex,Status,Collection_Date,collector,Locality,Collection_Notes,Dissection_Notes,Country,Latitude,Longitude,State,elevation,County,spatial_accuracy,Study,georef_verif,SVL,insert_elbow,Tail,elbow_wrist,Tail Diam,wrist_3rd,HL,trunk,HW,Tail Circum,HL_ear_rostral,Mass_grams,
MVZ,MVZ 223170-A.jpg,223170,MVZ223170,suspectum,F,museum,9/20/1995,David L. Hardy Sr.,"3905 Old Sabino Canyon Road, Tucson",,oviducts: stomach empty,USA,32.2761391,-110.8380174,Arizona,774,Pima,1,,Yes,311,21.2,143,24.7,28.4,32.3,53.9,,48.6,,57.4,,
MVZ,MVZ 16434-A.jpg,16434,MVZ16434,horridum,F,museum,7/1/1933,"H. E. Hinton , R. C. Usinger","Dist. Temascaltepec, Tejupilice",,juv. underdeveloped Oviducts,Mexico,,,Mexico,,,,,,132,11.2,90,10.3,10.9,18.4,29.6,,24.1,,30.2,,
MVZ,,50863,MVZ50863,horridum,M,museum,8/10/1950,W. G. Reeder (#448),Guirocoba,,jellybean size testes,Mexico,26.8833333,-108.6833333,Sonora,410,,5,,Yes,290,22.5,227,30,25.2,34.5,54.7,,50.3,,58.3,,
MVZ,MVZ 50864-A.jpg,50864,MVZ50864,horridum,M,museum,8/11/1950,Kenneth S. Norris (#1142),Rancho Guirocoba,,stomach full of both squamate shells/bird egg chunks; 2 large testes,Mexico,26.8833333,-108.6833333,Sonora,410,,5,,Yes,315,22.8,241,34.4,27.9,38.4,58.7,,54.1,,61.3,,
MVZ,MVZ 50865-A.jpg,50865,MVZ50865,horridum,M,museum,8/15/1950,Richard G. Zweifel (#1207),Guirocoba,,large jellybean sized testes,Mexico,26.8833333,-108.6833333,Sonora,410,,5,,Yes,295,22.8,239,30.9,29.5,37.6,56.6,,53.1,,60.4,,
MVZ,MVZ 50866-A.jpg,50866,MVZ50866,horridum,M,museum,8/17/1950,Kenneth S. Norris (#1205),Guirocoba,,"testes visable, but not overly large <kindey bean size",Mexico,26.8833333,-108.6833333,Sonora,410,,5,,Yes,290,23.1,215,24.3,24.2,38.9,54.7,,47.5,,56.4,,
MVZ,,52257,MVZ52257,horridum,,,8/11/1950,Kenneth S. Norris,Guirocoba,,,Mexico,26.8833333,-108.6833333,Sonora,410,,5,,Yes,,,,,,,,,,,,,
MVZ,,64208,MVZ64208,horridum,,,1955,not recorded; received from CH Lowe spring 1955,no locality data recorded,,,unknown,,,unknown,,unknown,,,ref not possible,,,,,,,,,,,,,
MVZ,MVZ 66195-A.jpg,66195,MVZ66195,horridum,F,museum,7/19/1956,J. W. MacSwain,28 mi NW Tehuantepec,,unmatured ovaries; very emaciated,Mexico,,,Oaxaca,,,,,,244,15.6,180,19.2,19.3,28.9,45.9,,38.9,,49.6,,
MVZ,MVZ 66199-B.jpg,66199,MVZ66199,horridum,F,museum,7/13/1956,Theodore J. Papenfuss,between Acaponita [Nayarit] and Escuinapa [Sinaloa],,"2 bean size eggs in belly (pic); tough to sex, small ovaries",Mexico,,,Nayarit,,,,,,200,14.2,156,17.6,14.9,23.1,37.8,,33.2,,38.7,,
MVZ,MVZ 66200-A.jpg,66200,MVZ66200,horridum,M,museum,7/12/1956,Theodore J. Papenfuss,15 mi S Mazatlan,,jellybean size testes,Mexico,23.1618259,-106.1258697,Sinaloa,,,5,,Yes,349,25,305,29.9,29.9,41.8,62.5,,57,,67.1,,
MVZ,MVZ 68970-A.jpg,68970,MVZ68970,horridum,UNK,museum,7/29/1959,"William Z. Lidicker Jr. (#2169), Ned K. Johnson",7 mi SE Escuinapa,,guts are liquified; probably female,Mexico,22.764152,-105.6616973,Sinaloa,,,5,,Yes,312,24.3,165,27.8,30,40.1,56.8,,50.3,,61.6,,
MVZ,MVZ 70256-A.jpg,70256,MVZ70256,horridum,M,museum,9/1/1959,Theodore J. Papenfuss,41.3 Rd. mi N Culiacan,,big jellybean oviducts,Mexico,25.2223354,-107.8912353,Sinaloa,,,5,,Yes,312,21,250,23.6,28.6,40.9,56.4,,56.6,,64.2,,
MVZ,MVZ 71318-A.jpg,71318,MVZ71318,horridum,F,museum,8/28/1960,"Theodore J. Papenfuss , Mark A. Eudey",40 Rd. mi S Culiacan,,undeveloped oviducts (ovaries); head mashed,Mexico,24.3020469,-107.19635,Sinaloa,,,10,,Yes,165,10.8,121,10.3,13.3,19.9,0,,0,,0,,
MVZ,MVZ 76327-B.jpg,76327,MVZ76327,horridum,F,museum,8/14/1963,"Theodore J. Papenfuss (#1273), Clement J. Ralph",25 mi SE Navajoa,,ovid reduced but present,Mexico,,,Sonora,,,,,flag to revisit later,282,24.8,211,22.7,21.7,36.9,53.5,,49.8,,57.7,,
MVZ,MVZ 76328-B.jpg,76328,MVZ76328,horridum,F,museum,8/17/1963,"Theodore J. Papenfuss (#1304), Clement J. Ralph",4 mi NW Alamos,,ovid reduced but present,Mexico,,,Sonora,,,,,flag to revisit later,296,21.1,225,25.9,21.1,33,54.4,,46.3,,55.2,,
MVZ,,79417,MVZ79417,horridum,,,Unknown,Theodore J. Papenfuss,Colima,CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
MZFC,,150,MZFC150,horridum,,,6/25/1975,Guillermo Lara Góngora,"Chamela, Jalisco",,,Mexico,19.4976641,-105.0073242,Jalisco,,,10,,Yes,,,,,,,,,,,,,
MZFC,,1997,MZFC1997,horridum,,,5/1/1985,Francisco Soberón Mobarak,"Km 25 carretera Colima-Tecoman, Colima",,,Mexico,,,Colima,,,,,,,,,,,,,,,,,,
MZFC,,5011,MZFC5011,horridum,,,9/19/1979,Arellano,"24 Km de Tonalá,Chiapas",,,Mexico,,,Chiapas,,,,,,,,,,,,,,,,,,
SDSNH,,36279,SDSNH36279,horridum,,,6/17/1944,"Hoard, Robert",Acapulco,Day,,Mexico,,,Guerrero,,,,,,,,,,,,,,,,,,
SDSNH,,33516,SDSNH33516,horridum,,,9/8/1940,S. D. Zoo,Unknown,None,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,33626,SDSNH33626,horridum,,,12/17/1940,S. D. Zoo,Unknown,None,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,55596,SDSNH55596,horridum,,,Unknown,Unknown,Unknown,None,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,59469,SDSNH59469,horridum,,,Unknown,Unknown,Unknown (zoo spec.),Donated by the S. D. Zoo,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,15193,SDSNH15193,suspectum,,,7/11/1930,"Walker, F. E.",Fairbank,None,,USA,31.715031,-110.184023,Arizona,1178,Cochise,5,,Yes,,,,,,,,,,,,,
SDSNH,,15192,SDSNH15192,suspectum,,,8/4/1930,"Cook, L. H.","Huachuca Mountains, Miller Canyon",None,,USA,31.425663,-110.258068,Arizona,1574,Cochise,5,,Yes,,,,,,,,,,,,,
SDSNH,,40961,SDSNH40961,suspectum,,,8/4/1949,Kauffelds and Herrmann,"Naco, near",None,,USA,31.33528,-109.9475,Arizona,1410,Cochise,15,,Yes,,,,,,,,,,,,,
SDSNH,,17596,SDSNH17596,suspectum,,,5/15/1941,"Huey, L. M.",Marinette (5 miles),Dry desert,,USA,33.595528,-112.279525,Arizona,346,Maricopa,5,,Yes,,,,,,,,,,,,,
SDSNH,,25861,SDSNH25861,suspectum,,,6/12/1936,"Sanders, Earl","Mesa, near",Date preserved; locality uncertain,,USA,33.422218,-111.82181,Arizona,379,Maricopa,20,,Yes,,,,,,,,,,,,,
SDSNH,,25862,SDSNH25862,suspectum,,,6/12/1936,"Sanders, Earl","Mesa, near",Date preserved; locality uncertain,,USA,33.422218,-111.82181,Arizona,379,Maricopa,20,,Yes,,,,,,,,,,,,,
SDSNH,,19401,SDSNH19401,suspectum,,,8/2/1958,"Nokes, J. D.",Wickenburg,Date preserved,,USA,33.9637219,-112.7554321,Arizona,669,Maricopa,5,,Yes,,,,,,,,,,,,,
SDSNH,,19402,SDSNH19402,suspectum,,,8/2/1958,"Nokes, J. D.",Wickenburg,Date preserved,,USA,33.9637219,-112.7554321,Arizona,669,Maricopa,5,,Yes,,,,,,,,,,,,,
SDSNH,,42982,SDSNH42982,suspectum,,,4/8/1955,"Wilson, Thomas",Wickenburg,"Date preserved; died 5 August, 1954",,USA,33.969736,-112.731546,Arizona,629,Maricopa,10,,Yes,,,,,,,,,,,,,
SDSNH,,42974,SDSNH42974,suspectum,,,4/17/1954,"Glens, Elmer and Ann Gittleman","Apache Trail, 3 mi. above Canyon Tobe on",None,,USA,,,Arizona,,Maricopa or Gila,,,flag to revisit later,,,,,,,,,,,,,
SDSNH,,44058,SDSNH44058,suspectum,,,4/24/1957,"Shaw, Charles E. and J. Savage",Arizona-Sonoran Desert Museum,None,,USA,32.2470708,-111.1737442,Arizona,859,Pima,1,,Yes,,,,,,,,,,,,,
SDSNH,,32336,SDSNH32336,suspectum,,,7/15/1939,"Perkins, C. S. and Charles Shaw",Escuela,None (CMG; can’t locate locality),,USA,,,Arizona,,Pima,,,ref not possible,,,,,,,,,,,,,
SDSNH,,46515,SDSNH46515,suspectum,,,5/15/1970,"Purkle, Steve",Mt. Lemon Hwy.,Donated by Ron Tremper,,USA,32.392125,-110.69628,Arizona,2189,Pima,20,,Yes,,,,,,,,,,,,,
SDSNH,,46516,SDSNH46516,suspectum,,,5/15/1970,"Purkle, Steve",Mt. Lemon Hwy.,Donated by Ron Tremper,,USA,32.392125,-110.69628,Arizona,2189,Pima,20,,Yes,,,,,,,,,,,,,
SDSNH,,17875,SDSNH17875,suspectum,,,5/11/1939,"Huey, L. M.","Organ Pipe Catus National Monument, Gray's Ranch",Sandy wash,,USA,31.858336,-112.741322,Arizona,436,Pima,5,,Yes,,,,,,,,,,,,,
SDSNH,,12151,SDSNH12151,suspectum,,,7/24/2029,"Converse, J.","Tanque Verde (Mountains?), Converse Ranch",Date preserved,,USA,32.2502648,-110.7397842,Arizona,802,Pima,10,,Yes,,,,,,,,,,,,,
SDSNH,,13914,SDSNH13914,suspectum,,,5/13/1930,"Converse, J. P.","Tanque Verde Ranch, near",None,,USA,32.241659,-110.682505,Arizona,845,Pima,10,,Yes,,,,,,,,,,,,,
SDSNH,,13915,SDSNH13915,suspectum,,,5/13/1930,"Cook, L. H.",Tucson,None,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
SDSNH,,22875,SDSNH22875,suspectum,,,8/29/1934,"Cook, L. H.",Tucson,Date preserved,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
SDSNH,,29227,SDSNH29227,suspectum,,,6/24/1938,"Reidy, Mrs.",Tucson,None                                                       n,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
SDSNH,,43943,SDSNH43943,suspectum,,,7/4/1959,Unknown,Tucson,Date preserved,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
SDSNH,,57029,SDSNH57029,suspectum,,,9/12/1972,"Garstka, Bill",Tucson,Donated by B. Garstka; W. of I-19 on Cortaro RD.,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
SDSNH,,41166,SDSNH41166,suspectum,,,3/24/1949,Kauffelds and Kauffelds,"Tucson, 21.5 mi. SW. of",On Ajo Rd.; 9:15pm,,USA,32.061167,-111.390718,Arizona,808,Pima,5,,Yes,,,,,,,,,,,,,
SDSNH,,40960,SDSNH40960,suspectum,,,7/22/1949,Kauffelds and Herrmann,"Tucson, 23 mi. SW. of",On Ajo Rd.,,USA,32.052293,-111.414357,Arizona,816,Pima,1,,No,,,,,,,,,,,,,
SDSNH,,32531,SDSNH32531,suspectum,,,8/22/1939,"Arnold, Lee",Xavier,Date preserved,,USA,31.97361,-111.09444,Arizona,1081,Pima,10,,Yes,,,,,,,,,,,,,
SDSNH,,42681,SDSNH42681,suspectum,,,10/30/1953,Unknown,Coolidge,Date preserved,,USA,32.977507,-111.517266,Arizona,433,Pinal,5,,Yes,,,,,,,,,,,,,
SDSNH,,19244,SDSNH19244,suspectum,,,4/5/1958,"Lindsay, G. et al.",Florence,Date preserved; D.O.R.,,USA,33.0308295,-111.3704681,Arizona,462,Pinal,10,,Yes,,,,,,,,,,,,,
SDSNH,,62315,SDSNH62315,suspectum,,,6/7/1979,"Rea, A.M., Schmalzel, R.","Florence Prison, 6.1mi. E of",None,,USA,33.0649312,-111.3242912,Arizona,468,Pinal,10,,Yes,,,,,,,,,,,,,
SDSNH,,29449,SDSNH29449,suspectum,,,7/3/1938,"Klauber, L. M. and Party","Oracle Junction, 9 mi. N. of",D.O.R.,,USA,32.686115,-110.927292,Arizona,1145,Pinal,10,,Yes,,,,,,,,,,,,,
SDSNH,,27175,SDSNH27175,suspectum,,,6/5/1937,"Gander, F. F. and L. M. Klauber","Owlhead, 7 mi. NW. of",Locality taken as Owl Head Buttes;CMG,,USA,32.667923,-111.216613,Arizona,703,Pinal,10,,Yes,,,,,,,,,,,,,
SDSNH,,17124,SDSNH17124,suspectum,,,5/16/1937,"Huey, L. M.",Picacho,None,,USA,32.7157,-111.494381,Arizona,490,Pinal,5,,Yes,,,,,,,,,,,,,
SDSNH,,63389,SDSNH63389,suspectum,,,Unknown,"Mahrdt, C.R.","Picacho, 4mi. N of",None,,USA,32.739264,-111.557939,Arizona,477,Pinal,5,,Yes,,,,,,,,,,,,,
SDSNH,,11367,SDSNH11367,suspectum,,,Unknown,Unknown,"Yuma (Arizona), 150 miles up Colorado River north of",None,,USA,34.851139,-114.614858,California,149,unknown,20,,Yes,,,,,,,,,,,,,
SDSNH,,48215,SDSNH48215,suspectum,,,6/2/1973,"Hill, R.H.","Hermosillo, 25mi. S of",None,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
SDSNH,,40033,SDSNH40033,suspectum,,,5/28/1949,"Klauber, L. M. and P. M. Klauber","Magdelena, 7 mi. NE. of",None,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
SDSNH,,18191,SDSNH18191,suspectum,,,4/27/1947,"Harrison, Ed","Nogales, 40 miles south of",None,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
SDSNH,,62991,SDSNH62991,suspectum,,,6/14/1947,"Shaw, Charles E.",Rancho Guirocoba,"None (CMG: this record is well within horridum habitat, outside the expected range for suspectum); likely need to exclude or confirm species. ",,Mexico,26.8833333,-108.6833333,Sonora,410,,5,,Yes,,,,,,,,,,,,,
SDSNH,,43602,SDSNH43602,suspectum,,,3/24/1958,"Green, W.",Ft. Stockton,"Date preserved; received by S. D. Zoo 13 October,1957; died 9 March, 1958",,USA,,,Texas,,Pecos,,,ref not possible,,,,,,,,,,,,,
SDSNH,,55287,SDSNH55287,suspectum,,,Unknown,Unknown,Unknown (zoo spec.),Donated by S. D. Zoo,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,57084,SDSNH57084,suspectum,,,Unknown,Unknown,Unknown (zoo spec.),Donated by the S. D. Zoo,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,64530,SDSNH64530,suspectum,,,Unknown,Unknown,Unknown (zoo spec.),Donated by the S.D. Zoo,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,65446,SDSNH65446,suspectum,,,Unknown,Unknown,Unknown (zoo spec.),Donated by the S. D. Zoo,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,65448,SDSNH65448,suspectum,,,Unknown,Unknown,Unknown (zoo spec.),Donated by the S. D. Zoo,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,65458,SDSNH65458,suspectum,,,Unknown,Unknown,Unknown (zoo spec.),Donated by the S. D. Zoo,,unknown,,,unknown,,Unknown,,,ref not possible,,,,,,,,,,,,,
SDSNH,,25599,SDSNH25599,suspectum,,,5/16/1936,"Beck, D. E.",Bloomington,None,,USA,37.055556,-113.6041666,Utah,777,Washington,10,,Yes,,,,,,,,,,,,,
TCWC,,9592,TCWC9592,horridum,,,6/30/1953,"Wilkinson, G. B.",1 mi SW Colotlipa,,,Mexico,,,Guerrero,,,,,,,,,,,,,,,,,,
TCWC,,12430,TCWC12430,horridum,,,6/21/1956,"Dixon, J. R./Dixon, M.",2 mi ENE Copala,,,Mexico,23.4109567,-105.8958435,Sinaloa,,,1,,Yes,,,,,,,,,,,,,
TCWC,,21858,TCWC21858,horridum,,,8/18/1965,"Meyer, J. R.",20 mi E Navajoa,,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
TCWC,,26415,TCWC26415,horridum,,,6/20/1956,"Dixon, J. R.",12 mi S Escuinapa,,,Mexico,22.6748473,-105.6129455,Sinaloa,,,5,,Yes,,,,,,,,,,,,,
TCWC,,72926,TCWC72926,horridum,,,Unknown," Dixon, J. R.",No locality data,No locality data,,Mexico,,,Sinaloa,,,,,ref not possible,,,,,,,,,,,,,
TCWC,,76391,TCWC76391,horridum,,,1/4/1978," Parmley, D. C.",No locality data,,,Mexico,,,unknown,,,,,ref not possible,,,,,,,,,,,,,
TCWC,,11693,TCWC11693,suspectum,,,5/20/1954,"Jackson, A. W.",12 mi S Camp Verde,,,USA,34.386512,-111.869523,Arizona,1509,Yavapai,5,,Yes,,,,,,,,,,,,,
TCWC,,21859,TCWC21859,suspectum,,,8/21/1965,"Meyer, J. R.",25 mi S Llano,,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
TCWC,,21860,TCWC21860,suspectum,,,8/24/1965,"Meyer, J. R.","Hwy 86, 0.5 mi W Tucson",,,USA,32.174134,-111.059282,Arizona,796,Pima,5,,Yes,,,,,,,,,,,,,
TCWC,,35425,TCWC35425,suspectum,,,7/14/1966,"Keasey, M.",Tucson,,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,,,,,,,,,,,,,
TCWC,,36825,TCWC36825,suspectum,,,10/4/1969,"Tanzer, E. C.",12.4 mi NW Tucson; Silverbell Rd,,,USA,32.380805,-111.158393,Arizona,632,Pima,5,,Yes,,,,,,,,,,,,,
TCWC,,64409,TCWC64409,suspectum,,,7/20/1983,,13.5 mi E 3 mi N Kino Nuevo on Hwy 36 N,,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
TCWC,,66139,TCWC66139,suspectum,,,5/30/1987," McCrystal, H. K.","9.1 mi S Diamond Bell Ranch Rd, Sasabe Rd",,,USA,31.909977,-111.389101,Arizona,879,Pima,1,,Yes,,,,,,,,,,,,,
TCWC,,66838,TCWC66838,suspectum,,,8/21/1968," Zimmerman, E. G.",18 mi S Safford,,,USA,32.573363,-109.680601,Arizona,1235,Graham,5,,Yes,,,,,,,,,,,,,
TCWC,,72056,TCWC72056,suspectum,,,6/18/1986," Camper, J. D. and Dixon, J. R."," Organ Pipe National Monument, Ajo Mountains, Alamo Canyon, 12.9 mi S, 3.4 mi E Why.",,,USA,32.06572,-112.707277,Arizona,826,Pima,10,,Yes,,,,,,,,,,,,,
TCWC,,80621,TCWC80621,suspectum,,,5/3/1905,,No locality data,,,USA,,,Arizona,,unknown,,,ref not possible,,,,,,,,,,,,,
TCWC,,80622,TCWC80622,suspectum,,,5/3/1905,,No locality data,,,USA,,,Arizona,,unknown,,,ref not possible,,,,,,,,,,,,,
TCWC,,81726,TCWC81726,suspectum,,,5/5/1905,"Lowe, C.",15 mi SE Tucson,,,USA,32.0802473,-110.8067321,Arizona,897,Pima,10,,Yes,,,,,,,,,,,,,
UAZ,,7176,UAZ7176,horridum,,,"Jul 10,1959",,"24.9 mi N Mazatlan, Sinaloa, Mexico",,,Mexico,23.6193616,-106.5728759,Sinaloa,,,5,,Yes,,,,,,,,,,,,,
UAZ,,31836,UAZ31836,horridum,,,"Aug 1,1969",,"ca 3 mi SW Alamos,Sonora, Mexico",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,11979,UAZ11979,horridum,,,8/1/1964,,"Alamos, Sonora, MX.",,,Mexico,27.0267124,-108.9400005,Sonora,382,,5,,Yes,,,,,,,,,,,,,
UAZ,,12316,UAZ12316,horridum,,,"Aug 23,1963",,"3.9 mi (rd) W Alamos, Sonora, MX.",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,15241,UAZ15241,horridum,,,"Jun 25,1966",,"9.5 mi S of Jct Mx Hwys 15 and 40 on 15, Sinaloa (Nayarit?), MX.",,,Mexico,23.0974178,-106.0537719,Sinaloa,,,10,,Yes,,,,,,,,,,,,,
UAZ,,28061,UAZ28061,horridum,,,"Jul 13,1968",,"ca 7.5 mi (rd) W Alamos, Sonora, MX.",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,29882,UAZ29882,horridum,,,"Sep 13,1967",,"7 mi (by MX 15) SSE Coyotitlan, Sinaloa, MX.",,,Mexico,23.651443,-106.5893554,Sinaloa,,,5,,Yes,,,,,,,,,,,,,
UAZ,,35049,UAZ35049,horridum,,,7/1/1966,,"Colima, Colima, MX",CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
UAZ,,35050,UAZ35050,horridum,,,6/1/1966,,"Colima, Colima, MX",CMG: georefed as Colima City,,Mexico,19.23466,-103.7246704,Colima,,,10,,Yes,,,,,,,,,,,,,
UAZ,,35051,UAZ35051,horridum,,,Unknown,,"Sinaloa, MX",Insuficient locality data,,Mexico,,,Sinaloa,,,,,ref not possible,,,,,,,,,,,,,
UAZ,,35052,UAZ35052,horridum,,,"Sep 6,1967",,"3 mi (rd) W Alamos, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,35420,UAZ35420,horridum,M,museum,"Sep 4,1956",,"11.1 mi (rd) SE Elota, Sinaloa, MX",,,Mexico,23.8048213,-106.6120147,Sinaloa,,,1,,Yes,385,,300,,45.95,,66.85,,59.93,,,,
UAZ,,37808,UAZ37808,horridum,M,museum,"Jun 27,1973",,"13 mi W Alamos on Hwy to Aalmos, Sonora, MX",,hemipenes,Mexico,,,Sonora,,,,,flag to revisit later,344,,266,,28.26,,65.19,,56.42,,,,
UAZ,,37847,UAZ37847,horridum,M,museum,"Aug 3,1973",,"ca 20 mi N Manzanillo on Hwy 80, Colima, MX",,,Mexico,,,Colima,,,,,,291,,233,,21.33,,55.83,,45.17,,,,
UAZ,,37848,UAZ37848,horridum,,,"Jul 31,1973",,"54 mi N Mazatlan on rd to Rio Elota, Sinaloa, MX",,,Mexico,23.9009049,-106.6511535,Sinaloa,,,,,,,,,,,,,,,,,,
UAZ,,39296,UAZ39296,horridum,,,"Jul 31,1974",,"24.4 mi (by rd to Milpillas) E of Alamos, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,39792,UAZ39792,horridum,,,"Aug 6,1974",,"1.8 mi (by rd to Alamos) E jct with rd to Presa Mocuzari, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,41689,UAZ41689,horridum,M,museum,"Aug 3,1975",,"8 mi E Hwy 15 on rd to San Ignacio, Sinaloa, MX",,,Mexico,23.9492336,-106.5289306,Sinaloa,,,5,,Yes,330,,275,,30.4,,60.22,,49.53,,,,
UAZ,,46990,UAZ46990,horridum,,,"Aug 31,1986",,"0.6 mi (rd) W Sahuaripa Jct on MX 16, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,46991,UAZ46991,horridum,F,museum,"Jul 21,1986",,"Vicinity of Puerta de Mano, Sonora, MX",,really emaciated,Mexico,,,Sonora,,,,,flag to revisit later,325,,249,,22.23,,58.19,,44.96,,,,
UAZ,,46992,UAZ46992,horridum,F,museum,"Jul 17,1986",,"Vicinity Puerta de Mano, ca 1.5 mi (trail) E Choquincahui, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,294,,176,,20.93,,54.83,,43.5,,,,
UAZ,,46936,UAZ46936,horridum,,,"Oct 1,1986",,"17.6 mi (rd) E Navajoa on rd to Alamos, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,46436,UAZ46436,horridum,,,"Aug 18,1985",,"5.3 mi W El Caracol Trailer Park on Alamos-Navajoa Rd, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,,,,,,,,,,,,,
UAZ,,42718,UAZ42718,horridum,F,museum,"Jul 18,1977",,"11.1 mi W Alamos, Sonora, MX",,bb sized oviduct eggs,Mexico,,,Sonora,,,,,flag to revisit later,290,,171,,23.9,,54.25,,46.03,,,,
UAZ,,42719,UAZ42719,horridum,F,museum,"Jul 19,1977",,"12.9 mi W Alamos, Sonora, MX",,,Mexico,,,Sonora,,,,,flag to revisit later,243,,177,,19.41,,48.25,,45.25,,,,
UAZ,,7181,UAZ7181,suspectum,F,museum,"Jul 4,1961",W.G.McGinnie,"Residense, Tucson,Pima Co, AZ",,,USA,32.230954,-110.951786,Arizona,751,Pima,15,,Yes,162,,80,,17.06,,31.84,,26.76,,,,
UAZ,,7178,UAZ7178,suspectum,F,museum,"Jun 16,1961","A.D. Cecil, III","8.1 mi S Avra Valley Rd on Sandario Rd, Avra Valley, Pima Co, AZ",,Died 12-Dec-1961,USA,32.2790055,-111.2180328,Arizona,709,Pima,1,,Yes,158,,75,,12.3,,31.57,,21.79,,,,
UAZ,,7180,UAZ7180,suspectum,F,museum,"May 26,1961",Sunderland,"2215 Camino del Danado, Tucson, Pima Co, AZ",(CMG; can’t find street; given generic Tucson georef),,USA,32.230954,-110.951786,Arizona,751,Pima,1,,Yes,294,,138,,25.05,,54.35,,42.83,,,,
UAZ,,7194,UAZ7194,suspectum,M,museum,"May 4,1961",E.P.Malanga,"Catalina Mt foothills, E Tucson, Pima Co, AZ",,,USA,32.29778,-110.91806,Arizona,777,Pima,10,,Yes,120,,59,,7.61,,26.72,,20.35,,,,
UAZ,,7225,UAZ7225,suspectum,M,museum,"Mar 24,1961",Haneburger,"Duval Mine Rd, 3.5 mi W US 19, Pima Co, AZ",,,USA,31.8752252,-111.0362434,Arizona,991,Pima,1,,Yes,302,,135,,30.8,,55.28,,54.04,,,,
UAZ,,7205,UAZ7205,suspectum,F,museum,"Oct 31,1960",Bartlett,"Hughes Airplane Plt, ca 10 mi S Tucson via Nogales Hwy, Pima Co, AZ",,,USA,32.0901374,-110.9595108,Arizona,787,Pima,5,,Yes,210,,112,,22.62,,42.12,,35.66,,,,
UAZ,,7209,UAZ7209,suspectum,F,museum,"Sep 10,1960","A.D. Cecil, III","10.9 mi E Sells,Pima Co, AZ",,,USA,31.98859,-111.712766,Arizona,876,Pima,1,,Yes,252,,102,,17.38,,46.3,,40,,,,
UAZ,,13762,UAZ13762,suspectum,F,museum,"Aug 29,1960",Laska,"Catalina foothills, Tucson, Pima Co, AZ",,,USA,32.29778,-110.91806,Arizona,777,Pima,10,,Yes,272,,121,,23.93,,51.22,,44.54,,,,
UAZ,,7208,UAZ7208,suspectum,M,museum,"Aug 25,1960","A.D.Cecil III, G.O.Gates","7.6 mi E Sells, Pima Co, AZ",,,USA,31.954531,-111.756929,Arizona,821,Pima,1,,Yes,212,,96,,17.38,,40.44,,33.23,,,,
